	Timestamp	Price	MarketCap	TotalVolumes	TimestampMod	date	year	month	day	hour	minute	second
211	1698537600000	31.646807666480882	13270979228.927153	452735014.9432719	1698537600.0	2023-10-29 00:00:00	2023	10	29	0	0	0
212	1698624000000	32.81601052032671	13747282667.78367	597456716.0652834	1698624000.0	2023-10-30 00:00:00	2023	10	30	0	0	0
213	1698710400000	34.95699301421437	14656591733.223766	1159874552.389189	1698710400.0	2023-10-31 00:00:00	2023	10	31	0	0	0
214	1698796800000	38.48164730744764	16146331428.99949	1785301823.9198341	1698796800.0	2023-11-01 00:00:00	2023	11	1	0	0	0
215	1698883200000	41.41420827516142	17362282922.666862	3959223018.903169	1698883200.0	2023-11-02 00:00:00	2023	11	2	0	0	0
216	1698969600000	40.146033594069166	16915834782.767227	2642794307.6513314	1698969600.0	2023-11-03 00:00:00	2023	11	3	0	0	0
217	1699056000000	39.51759751315692	16590657428.301384	1711810105.7696593	1699056000.0	2023-11-04 00:00:00	2023	11	4	0	0	0
218	1699142400000	42.247239673022534	17774131285.113876	1481652151.3695111	1699142400.0	2023-11-05 00:00:00	2023	11	5	0	0	0
219	1699228800000	41.24303597170582	17327989797.5177	875312405.7095351	1699228800.0	2023-11-06 00:00:00	2023	11	6	0	0	0
220	1699315200000	42.093540748889566	17633401515.616535	1060320191.9564207	1699315200.0	2023-11-07 00:00:00	2023	11	7	0	0	0
221	1699401600000	43.10992040160473	18118371837.24985	1827584301.67423	1699401600.0	2023-11-08 00:00:00	2023	11	8	0	0	0
222	1699488000000	43.24925747868605	18224254869.067654	1063279033.4184498	1699488000.0	2023-11-09 00:00:00	2023	11	9	0	0	0
223	1699574400000	45.358054333499396	19039251761.549587	2968223146.230271	1699574400.0	2023-11-10 00:00:00	2023	11	10	0	0	0
224	1699660800000	56.672751743013606	23890974567.182682	3690042341.760421	1699660800.0	2023-11-11 00:00:00	2023	11	11	0	0	0
225	1699747200000	56.46969150990378	23802514066.26354	4048826273.4731865	1699747200.0	2023-11-12 00:00:00	2023	11	12	0	0	0
226	1699833600000	55.96301542172404	23626834466.27276	2834634629.093761	1699833600.0	2023-11-13 00:00:00	2023	11	13	0	0	0
227	1699920000000	52.21016126845803	22071829319.859287	2938768160.6217985	1699920000.0	2023-11-14 00:00:00	2023	11	14	0	0	0
228	1700006400000	56.84724399563444	24025150540.45894	3136578714.75117	1700006400.0	2023-11-15 00:00:00	2023	11	15	0	0	0
229	1700092800000	65.42118249740835	27523565135.285206	3841779027.466748	1700092800.0	2023-11-16 00:00:00	2023	11	16	0	0	0
230	1700179200000	57.85936549623421	24454321066.849117	3893498754.7018604	1700179200.0	2023-11-17 00:00:00	2023	11	17	0	0	0
231	1700265600000	58.08749906248073	24667662889.707996	3253569217.711946	1700265600.0	2023-11-18 00:00:00	2023	11	18	0	0	0
232	1700352000000	58.43785104837524	24711969043.560658	2007825165.7945588	1700352000.0	2023-11-19 00:00:00	2023	11	19	0	0	0
233	1700438400000	61.4682208972665	26038968868.90716	2011969090.8935194	1700438400.0	2023-11-20 00:00:00	2023	11	20	0	0	0
234	1700524800000	56.387561224796215	23837278052.150414	2046131779.7969346	1700524800.0	2023-11-21 00:00:00	2023	11	21	0	0	0
235	1700611200000	52.03847144243665	22095435188.78951	2457528360.2158194	1700611200.0	2023-11-22 00:00:00	2023	11	22	0	0	0
236	1700697600000	57.63985489059395	24392491443.20616	2055159909.0505433	1700697600.0	2023-11-23 00:00:00	2023	11	23	0	0	0
237	1700784000000	56.6256819382833	23970546237.515842	1373270432.8621953	1700784000.0	2023-11-24 00:00:00	2023	11	24	0	0	0
238	1700870400000	56.87305815164875	24061449315.617107	1165085857.1832347	1700870400.0	2023-11-25 00:00:00	2023	11	25	0	0	0
239	1700956800000	58.81319665255164	24902981174.693375	1170624892.294504	1700956800.0	2023-11-26 00:00:00	2023	11	26	0	0	0
240	1701043200000	57.65563041451083	24415212865.335167	905466988.4548694	1701043200.0	2023-11-27 00:00:00	2023	11	27	0	0	0
241	1701129600000	55.12228632634998	23317839078.34003	1272604084.6066368	1701129600.0	2023-11-28 00:00:00	2023	11	28	0	0	0
242	1701216000000	58.21650838026634	24600212078.53859	1455818631.3582225	1701216000.0	2023-11-29 00:00:00	2023	11	29	0	0	0
243	1701302400000	59.132384073791634	25088888782.540813	2011099344.8000524	1701302400.0	2023-11-30 00:00:00	2023	11	30	0	0	0
244	1701388800000	59.17998717985522	25108803752.086666	1302914768.2270465	1701388800.0	2023-12-01 00:00:00	2023	12	1	0	0	0
245	1701475200000	59.82358486245393	25352598328.428997	1458566131.3202488	1701475200.0	2023-12-02 00:00:00	2023	12	2	0	0	0
246	1701561600000	63.54188841925499	26881444684.92962	1384599876.700091	1701561600.0	2023-12-03 00:00:00	2023	12	3	0	0	0
247	1701648000000	63.0169956421846	26766190167.25173	1376347106.6756947	1701648000.0	2023-12-04 00:00:00	2023	12	4	0	0	0
248	1701734400000	61.55125929559973	26112261419.98071	2239941715.4175754	1701734400.0	2023-12-05 00:00:00	2023	12	5	0	0	0
249	1701820800000	60.9025608945616	25906943014.62848	1689507437.5682876	1701820800.0	2023-12-06 00:00:00	2023	12	6	0	0	0
250	1701907200000	62.23204453296526	26519800255.084682	3018024425.378191	1701907200.0	2023-12-07 00:00:00	2023	12	7	0	0	0
251	1701993600000	67.69386460535054	28837571556.753944	3087225477.7567286	1701993600.0	2023-12-08 00:00:00	2023	12	8	0	0	0
252	1702080000000	74.84216401576747	31939635291.86702	3651681520.082631	1702080000.0	2023-12-09 00:00:00	2023	12	9	0	0	0
253	1702166400000	72.42222406518073	30868914479.546883	2990090048.521119	1702166400.0	2023-12-10 00:00:00	2023	12	10	0	0	0
254	1702252800000	74.42357981310117	31639909291.568317	1933934506.779548	1702252800.0	2023-12-11 00:00:00	2023	12	11	0	0	0
255	1702339200000	70.20241559474354	29912836736.92384	3839992454.6821027	1702339200.0	2023-12-12 00:00:00	2023	12	12	0	0	0
256	1702425600000	68.52923871075102	29261837474.95887	2426662308.191913	1702425600.0	2023-12-13 00:00:00	2023	12	13	0	0	0
257	1702512000000	70.73839652886984	30236312485.346966	2532486875.049152	1702512000.0	2023-12-14 00:00:00	2023	12	14	0	0	0
258	1702598400000	75.65588800857071	32382885128.146465	2496513420.5195365	1702598400.0	2023-12-15 00:00:00	2023	12	15	0	0	0
259	1702684800000	72.61814382762158	31160870071.512493	2696772682.744241	1702684800.0	2023-12-16 00:00:00	2023	12	16	0	0	0
260	1702771200000	73.3895965701486	31406371759.65062	1841818464.1871302	1702771200.0	2023-12-17 00:00:00	2023	12	17	0	0	0
261	1702857600000	71.09304612532529	30373366926.657185	1557234022.8754864	1702857600.0	2023-12-18 00:00:00	2023	12	18	0	0	0
262	1702944000000	74.34092711768113	31797760802.78102	2363667921.6380463	1702944000.0	2023-12-19 00:00:00	2023	12	19	0	0	0
263	1703030400000	72.61144991141754	31049007031.4802	1948577967.428861	1703030400.0	2023-12-20 00:00:00	2023	12	20	0	0	0
264	1703116800000	82.09852590231738	35036559621.049866	3820149653.3988895	1703116800.0	2023-12-21 00:00:00	2023	12	21	0	0	0
265	1703203200000	93.93807648899407	40139662988.83128	4904778953.563533	1703203200.0	2023-12-22 00:00:00	2023	12	22	0	0	0
266	1703289600000	98.07800224122698	41936984906.30874	5239342313.793104	1703289600.0	2023-12-23 00:00:00	2023	12	23	0	0	0
267	1703376000000	107.63981717421447	46067150224.366264	3932338834.676097	1703376000.0	2023-12-24 00:00:00	2023	12	24	0	0	0
268	1703462400000	112.44835843501905	48130186348.93925	6224138352.726561	1703462400.0	2023-12-25 00:00:00	2023	12	25	0	0	0
269	1703548800000	121.44659325631167	51905964256.03442	5738514622.255752	1703548800.0	2023-12-26 00:00:00	2023	12	26	0	0	0
270	1703635200000	112.32551605046484	47816051843.275856	4346114224.039255	1703635200.0	2023-12-27 00:00:00	2023	12	27	0	0	0
271	1703721600000	106.97705414292456	45769688224.76657	4238903992.194386	1703721600.0	2023-12-28 00:00:00	2023	12	28	0	0	0
272	1703808000000	102.25382476175545	43945886274.36204	4586529583.395684	1703808000.0	2023-12-29 00:00:00	2023	12	29	0	0	0
273	1703894400000	106.25256071597002	45547782244.27374	4343029162.300508	1703894400.0	2023-12-30 00:00:00	2023	12	30	0	0	0
274	1703980800000	101.98883539812843	43785435164.6565	1833433846.9272847	1703980800.0	2023-12-31 00:00:00	2023	12	31	0	0	0
275	1704067200000	101.33317837845607	43557642382.91047	1774875786.514594	1704067200.0	2024-01-01 00:00:00	2024	1	1	0	0	0
276	1704153600000	109.44408162860023	47006338489.28494	2214023277.943569	1704153600.0	2024-01-02 00:00:00	2024	1	2	0	0	0
277	1704240000000	106.66317351273963	45770111069.17999	3809986338.1849504	1704240000.0	2024-01-03 00:00:00	2024	1	3	0	0	0
278	1704326400000	98.618625629318	42416625922.3214	5263410468.581045	1704326400.0	2024-01-04 00:00:00	2024	1	4	0	0	0
279	1704412800000	104.8407815170403	45108341841.75201	3262980619.206502	1704412800.0	2024-01-05 00:00:00	2024	1	5	0	0	0
280	1704499200000	99.79527781452578	43005412146.86797	2955669961.82839	1704499200.0	2024-01-06 00:00:00	2024	1	6	0	0	0
281	1704585600000	93.67595830573333	40341046148.6674	2220640084.5668583	1704585600.0	2024-01-07 00:00:00	2024	1	7	0	0	0
282	1704672000000	88.92454619256625	38353496896.01169	2189403802.3900533	1704672000.0	2024-01-08 00:00:00	2024	1	8	0	0	0
283	1704758400000	97.65874169169724	42169330331.765785	3950758921.474186	1704758400.0	2024-01-09 00:00:00	2024	1	9	0	0	0
284	1704844800000	98.7515137293353	42627288796.39558	3871179261.052206	1704844800.0	2024-01-10 00:00:00	2024	1	10	0	0	0
285	1704931200000	102.41348181114401	44241372072.84427	3865165740.024791	1704931200.0	2024-01-11 00:00:00	2024	1	11	0	0	0
286	1705017600000	99.98590880200555	43224396745.535324	4022331019.561001	1705017600.0	2024-01-12 00:00:00	2024	1	12	0	0	0
287	1705104000000	91.49974928746796	39503238769.71002	2734892250.2668905	1705104000.0	2024-01-13 00:00:00	2024	1	13	0	0	0
288	1705190400000	95.63334726603965	41338579660.93868	1873558891.8758016	1705190400.0	2024-01-14 00:00:00	2024	1	14	0	0	0
289	1705276800000	94.11863591050141	40910904033.30603	2580600236.4078503	1705276800.0	2024-01-15 00:00:00	2024	1	15	0	0	0
290	1705363200000	94.39674016420685	40853886226.541885	1779198447.0488913	1705363200.0	2024-01-16 00:00:00	2024	1	16	0	0	0
291	1705449600000	97.55676426862223	42218185004.543945	1816203365.4935129	1705449600.0	2024-01-17 00:00:00	2024	1	17	0	0	0
292	1705536000000	101.50125957317499	43918459381.6917	3218955061.4833794	1705536000.0	2024-01-18 00:00:00	2024	1	18	0	0	0
293	1705622400000	94.28013186654485	40824171089.702095	2756021291.3233085	1705622400.0	2024-01-19 00:00:00	2024	1	19	0	0	0
294	1705708800000	93.32520105608964	40338377669.27168	2760699292.4330835	1705708800.0	2024-01-20 00:00:00	2024	1	20	0	0	0
295	1705795200000	92.58976400255906	40089978741.00717	1256377866.267364	1705795200.0	2024-01-21 00:00:00	2024	1	21	0	0	0
296	1705881600000	91.1623559089012	39512481021.428154	908792093.0500989	1705881600.0	2024-01-22 00:00:00	2024	1	22	0	0	0
297	1705968000000	83.43623260957541	36111047577.45998	2814098815.451897	1705968000.0	2024-01-23 00:00:00	2024	1	23	0	0	0
298	1706054400000	84.09771204633358	36311461849.31265	2987147103.1980157	1706054400.0	2024-01-24 00:00:00	2024	1	24	0	0	0
299	1706140800000	88.97403797468365	38534021790.14314	2385029340.1463356	1706140800.0	2024-01-25 00:00:00	2024	1	25	0	0	0
300	1706227200000	86.98335038241241	37657090256.50069	1905313727.436813	1706227200.0	2024-01-26 00:00:00	2024	1	26	0	0	0
301	1706313600000	92.36475145633213	39963699730.98301	2146548098.7348835	1706313600.0	2024-01-27 00:00:00	2024	1	27	0	0	0
302	1706400000000	94.07418620571138	40773572380.15453	1252486460.2425928	1706400000.0	2024-01-28 00:00:00	2024	1	28	0	0	0
303	1706486400000	95.96656618849008	41598860413.28886	2522516027.452199	1706486400.0	2024-01-29 00:00:00	2024	1	29	0	0	0
304	1706572800000	101.41999625662424	44237194959.54558	2632528657.08934	1706572800.0	2024-01-30 00:00:00	2024	1	30	0	0	0
305	1706659200000	101.49112290376424	44149841778.04821	3637727026.6659613	1706659200.0	2024-01-31 00:00:00	2024	1	31	0	0	0
306	1706745600000	96.93179951000184	42259374417.28451	3873450832.2090034	1706745600.0	2024-02-01 00:00:00	2024	2	1	0	0	0
307	1706832000000	97.79003124090778	42590324375.05028	3016997024.0845313	1706832000.0	2024-02-02 00:00:00	2024	2	2	0	0	0
308	1706918400000	100.46548063117393	43811141503.445335	2624103346.4808416	1706918400.0	2024-02-03 00:00:00	2024	2	3	0	0	0
309	1707004800000	97.76713809513306	42611107982.48974	1416764974.2861667	1707004800.0	2024-02-04 00:00:00	2024	2	4	0	0	0
310	1707091200000	95.47210966234701	41602993219.1009	1353636742.875246	1707091200.0	2024-02-05 00:00:00	2024	2	5	0	0	0
311	1707177600000	95.66801933804179	41727362697.026825	1933675388.1619544	1707177600.0	2024-02-06 00:00:00	2024	2	6	0	0	0
312	1707264000000	96.91999534970711	42268993503.10137	1900368062.9579785	1707264000.0	2024-02-07 00:00:00	2024	2	7	0	0	0
313	1707350400000	100.8620197849941	44086978409.43825	1921482749.676069	1707350400.0	2024-02-08 00:00:00	2024	2	8	0	0	0
314	1707436800000	102.90366855652807	44986092796.23713	2458956241.2991543	1707436800.0	2024-02-09 00:00:00	2024	2	9	0	0	0
315	1707523200000	107.0340359221691	46821270307.69528	3256188126.6095295	1707523200.0	2024-02-10 00:00:00	2024	2	10	0	0	0
316	1707609600000	108.9914614336289	47626799918.99898	1814393079.83351	1707609600.0	2024-02-11 00:00:00	2024	2	11	0	0	0
317	1707696000000	107.42381253614128	46970508598.610954	1459554075.7090495	1707696000.0	2024-02-12 00:00:00	2024	2	12	0	0	0
318	1707782400000	112.03681818642013	48881521826.95636	2920187526.7224092	1707782400.0	2024-02-13 00:00:00	2024	2	13	0	0	0
319	1707868800000	112.5991116485891	49200636584.9414	2874714544.053641	1707868800.0	2024-02-14 00:00:00	2024	2	14	0	0	0
320	1707955200000	116.97610655690055	51223725720.39541	2490685229.576592	1707955200.0	2024-02-15 00:00:00	2024	2	15	0	0	0
321	1708041600000	113.5993942511846	50054269103.93001	2539535902.841629	1708041600.0	2024-02-16 00:00:00	2024	2	16	0	0	0
322	1708128000000	110.50155056850862	48713273174.4888	1882206888.8364744	1708128000.0	2024-02-17 00:00:00	2024	2	17	0	0	0
323	1708214400000	108.92851023151393	48116477499.560936	1366271024.686035	1708214400.0	2024-02-18 00:00:00	2024	2	18	0	0	0
324	1708300800000	112.21541634982898	49474158579.09777	1551221254.069266	1708300800.0	2024-02-19 00:00:00	2024	2	19	0	0	0
325	1708387200000	111.27808859030418	49013622667.08547	1984160421.2266989	1708387200.0	2024-02-20 00:00:00	2024	2	20	0	0	0
326	1708473600000	108.56412084328196	47893142417.96313	2872884276.405752	1708473600.0	2024-02-21 00:00:00	2024	2	21	0	0	0
327	1708560000000	105.34263381767492	46454513229.83535	2737171219.287656	1708560000.0	2024-02-22 00:00:00	2024	2	22	0	0	0
328	1708646400000	102.0417796526056	44975179369.543365	2309956159.574661	1708646400.0	2024-02-23 00:00:00	2024	2	23	0	0	0
329	1708732800000	100.09194937035414	44207212470.28615	2027797244.334062	1708732800.0	2024-02-24 00:00:00	2024	2	24	0	0	0
330	1708819200000	104.18872590266118	45956101626.76592	1441375083.186619	1708819200.0	2024-02-25 00:00:00	2024	2	25	0	0	0
331	1708905600000	103.4386239643384	45607368722.22022	1203834614.7037158	1708905600.0	2024-02-26 00:00:00	2024	2	26	0	0	0
332	1708992000000	109.84509740259054	48479693900.729256	2465100722.619365	1708992000.0	2024-02-27 00:00:00	2024	2	27	0	0	0
333	1709078400000	108.17696263039223	47818062228.12062	3541852280.448018	1709078400.0	2024-02-28 00:00:00	2024	2	28	0	0	0
334	1709164800000	117.43028413751361	51987858810.85375	5694262625.223801	1709164800.0	2024-02-29 00:00:00	2024	2	29	0	0	0
335	1709251200000	125.6818167628113	55782452212.297585	8070920258.119165	1709251200.0	2024-03-01 00:00:00	2024	3	1	0	0	0
336	1709337600000	130.0470586239426	57670794534.933525	5400962583.213069	1709337600.0	2024-03-02 00:00:00	2024	3	2	0	0	0
337	1709424000000	129.8816532496919	57526283521.35976	3090626520.312499	1709424000.0	2024-03-03 00:00:00	2024	3	3	0	0	0
338	1709510400000	130.30611971907615	57634661052.93364	3362221535.2339334	1709510400.0	2024-03-04 00:00:00	2024	3	4	0	0	0
339	1709596800000	133.32371555063142	58905211978.42328	4456997733.50504	1709596800.0	2024-03-05 00:00:00	2024	3	5	0	0	0
340	1709683200000	126.39112339694104	55994211147.81779	9474088055.624058	1709683200.0	2024-03-06 00:00:00	2024	3	6	0	0	0
341	1709769600000	130.66706419099268	57750807855.93927	5149667738.287846	1709769600.0	2024-03-07 00:00:00	2024	3	7	0	0	0
342	1709856000000	144.10503256536765	63894153486.63505	7176946154.432181	1709856000.0	2024-03-08 00:00:00	2024	3	8	0	0	0
343	1709942400000	145.19146101509426	64314627608.68617	5495476291.480904	1709942400.0	2024-03-09 00:00:00	2024	3	9	0	0	0
344	1710028800000	144.81714849291387	64204155811.87283	2989788017.2095094	1710028800.0	2024-03-10 00:00:00	2024	3	10	0	0	0
345	1710115200000	144.25771555596154	63915400688.66565	3606621287.914232	1710115200.0	2024-03-11 00:00:00	2024	3	11	0	0	0
346	1710201600000	148.79327935268395	65982204368.10759	5948377808.486974	1710201600.0	2024-03-12 00:00:00	2024	3	12	0	0	0
347	1710288000000	150.72986927133826	66773366688.398384	7152600912.428022	1710288000.0	2024-03-13 00:00:00	2024	3	13	0	0	0
348	1710374400000	163.62579653208232	72573154800.36514	6106705185.804832	1710374400.0	2024-03-14 00:00:00	2024	3	14	0	0	0
349	1710460800000	176.2229997396476	77993881680.2228	9107864294.524399	1710460800.0	2024-03-15 00:00:00	2024	3	15	0	0	0
350	1710547200000	183.9242834890865	81845073461.4935	14052203542.304317	1710547200.0	2024-03-16 00:00:00	2024	3	16	0	0	0
351	1710633600000	180.80173842188316	80284415527.02771	12283471205.374184	1710633600.0	2024-03-17 00:00:00	2024	3	17	0	0	0
352	1710720000000	202.51891185720268	89815964680.74742	11964573089.442522	1710720000.0	2024-03-18 00:00:00	2024	3	18	0	0	0
353	1710806400000	196.34529342439117	87207130383.47609	12536486966.095617	1710806400.0	2024-03-19 00:00:00	2024	3	19	0	0	0
354	1710892800000	169.59755629640884	75621938582.8277	11941248034.676855	1710892800.0	2024-03-20 00:00:00	2024	3	20	0	0	0
355	1710979200000	191.44187811368815	85004052599.30891	9142062431.25945	1710979200.0	2024-03-21 00:00:00	2024	3	21	0	0	0
356	1711065600000	179.5544644084378	79806198240.29042	6102628997.712434	1711065600.0	2024-03-22 00:00:00	2024	3	22	0	0	0
357	1711152000000	173.45563634427955	76738474078.01993	4530693846.294226	1711152000.0	2024-03-23 00:00:00	2024	3	23	0	0	0
358	1711238400000	173.4537726410555	77052625363.61342	2950137170.126533	1711238400.0	2024-03-24 00:00:00	2024	3	24	0	0	0
359	1711324800000	184.02186416380982	81893130320.22795	2903673332.7955723	1711324800.0	2024-03-25 00:00:00	2024	3	25	0	0	0
360	1711411200000	188.99685465903278	83839327740.13148	4384505429.329716	1711411200.0	2024-03-26 00:00:00	2024	3	26	0	0	0
361	1711497600000	191.23614507446956	84838706571.2534	4010909565.8450103	1711497600.0	2024-03-27 00:00:00	2024	3	27	0	0	0
362	1711584000000	186.13894375748401	82360081157.45738	4361858281.408015	1711584000.0	2024-03-28 00:00:00	2024	3	28	0	0	0
363	1711670400000	189.5749906128262	84248853020.74065	3248950673.7290506	1711670400.0	2024-03-29 00:00:00	2024	3	29	0	0	0
364	1711759271000	191.47292305586242	85167139348.46092	3344561601.644898	1711759271.0	2024-03-30 00:41:11	2024	3	30	0	41	11
